fecha;altitud;hrMax;hrMedia;hrMin;indicativo;nombre;prec;provincia;tmax;tmed;tmin
24/10/2016;486;95;73;48;8008Y;VILLENA;1,8;ALICANTE;25,2;18,9;12,6
07/09/2017;486;95;73;49;8008Y;VILLENA;0;ALICANTE;28,7;23,4;18
14/03/2020;486;95;73;48;8008Y;VILLENA;0;ALICANTE;20,4;12,1;3,8
18/09/2022;486;95;73;62;8008Y;VILLENA;0;ALICANTE;25,4;20,4;15,3
10/06/2024;486;95;73;41;8008Y;VILLENA;6,4;ALICANTE;28,7;21,6;14,6
04/12/2024;486;95;73;58;8008Y;VILLENA;0,2;ALICANTE;16,2;9,4;2,7
24/07/2025;486;95;73;54;8008Y;VILLENA;10;ALICANTE;28,7;23,2;17,8
01/03/2026;486;95;73;53;8008Y;VILLENA;0;ALICANTE;15,2;9;2,9
04/04/2015;486;95;74;44;8008Y;VILLENA;0;ALICANTE;20,9;14,2;7,4
05/02/2016;486;95;74;52;8008Y;VILLENA;0;ALICANTE;14,3;7,8;1,3
30/01/2017;486;95;74;56;8008Y;VILLENA;0;ALICANTE;18,9;12;5
19/02/2017;486;95;74;57;8008Y;VILLENA;0;ALICANTE;14,1;10,4;6,6
26/12/2017;486;95;74;54;8008Y;VILLENA;0,6;ALICANTE;12,1;5;-2
30/11/2022;486;95;74;54;8008Y;VILLENA;0;ALICANTE;16;7,4;-1,1
03/09/2023;486;95;74;54;8008Y;VILLENA;0;ALICANTE;28,4;22,8;17,3
12/09/2023;486;95;74;49;8008Y;VILLENA;0;ALICANTE;28,7;22,2;15,7
01/09/2017;486;95;75;57;8008Y;VILLENA;17,6;ALICANTE;26,9;22,2;17,5
16/10/2018;486;95;75;51;8008Y;VILLENA;0,8;ALICANTE;21,4;15,8;10,1
23/02/2021;486;95;75;60;8008Y;VILLENA;0;ALICANTE;14,3;9,6;4,8
04/03/2021;486;95;75;61;8008Y;VILLENA;0;ALICANTE;14,6;10,6;6,6
26/09/2022;486;95;75;51;8008Y;VILLENA;7;ALICANTE;24,8;18;11,1
10/12/2022;486;95;75;61;8008Y;VILLENA;0,4;ALICANTE;16,1;10,7;5,3
20/02/2025;486;95;75;53;8008Y;VILLENA;0;ALICANTE;19,5;13,5;7,5
03/02/2026;486;95;75;45;8008Y;VILLENA;6;ALICANTE;13,7;6,4;-0,8
16/04/2017;486;95;76;58;8008Y;VILLENA;0;ALICANTE;21,2;13,2;5,2
19/12/2017;486;95;76;63;8008Y;VILLENA;1,2;ALICANTE;11,7;6,6;1,5
05/02/2018;486;95;76;55;8008Y;VILLENA;0;ALICANTE;9,2;6,4;3,5
12/02/2020;486;95;76;53;8008Y;VILLENA;0;ALICANTE;19,7;13;6,2
03/04/2025;486;95;76;56;8008Y;VILLENA;0,4;ALICANTE;19,7;12,6;5,5
02/02/2018;486;95;77;53;8008Y;VILLENA;0,4;ALICANTE;7,4;4;0,6
20/09/2019;486;95;77;61;8008Y;VILLENA;0;ALICANTE;26,2;21,2;16,1
09/02/2020;486;95;77;50;8008Y;VILLENA;0;ALICANTE;17,9;10,8;3,6
02/06/2023;486;95;77;49;8008Y;VILLENA;0,2;ALICANTE;23,9;18,7;13,5
26/12/2024;486;95;77;65;8008Y;VILLENA;0;ALICANTE;13,4;8,3;3,2
16/01/2026;486;95;77;62;8008Y;VILLENA;0,2;ALICANTE;13,8;8,2;2,7
01/11/2017;486;95;78;60;8008Y;VILLENA;0;ALICANTE;20,5;14,4;8,2
08/09/2018;486;95;78;59;8008Y;VILLENA;2,8;ALICANTE;24,8;19;13,2
30/10/2021;486;95;78;69;8008Y;VILLENA;3,8;ALICANTE;20,4;17,2;13,9
14/02/2023;486;95;78;62;8008Y;VILLENA;0;ALICANTE;12,5;6;-0,5
04/01/2024;486;95;78;65;8008Y;VILLENA;0,4;ALICANTE;16,8;11;5,2
05/03/2017;486;95;79;66;8008Y;VILLENA;0;ALICANTE;15,4;8,1;0,8
16/09/2017;486;95;79;57;8008Y;VILLENA;0,8;ALICANTE;22,5;17;11,5
03/05/2021;486;95;79;70;8008Y;VILLENA;1,6;ALICANTE;16,5;12,6;8,8
03/01/2023;486;95;79;56;8008Y;VILLENA;0;ALICANTE;17,8;10,6;3,4
15/10/2024;486;95;79;57;8008Y;VILLENA;0;ALICANTE;23,5;19,4;15,3
13/10/2015;486;95;80;53;8008Y;VILLENA;0,2;ALICANTE;23,6;18,2;12,8
05/05/2016;486;95;80;46;8008Y;VILLENA;3;ALICANTE;17,4;11;4,7
29/04/2017;486;95;80;70;8008Y;VILLENA;0,2;ALICANTE;13,8;10,8;7,9
01/11/2024;486;95;80;64;8008Y;VILLENA;0;ALICANTE;21,2;17,2;13,2
23/05/2025;486;95;80;66;8008Y;VILLENA;0;ALICANTE;19,6;15;10,4
03/05/2026;486;95;80;55;8008Y;VILLENA;8;ALICANTE;23,4;18,4;13,4
14/11/2019;486;95;81;51;8008Y;VILLENA;0,4;ALICANTE;14,5;8,8;3,2
06/02/2022;486;95;81;67;8008Y;VILLENA;0;ALICANTE;13,4;6,4;-0,5
12/06/2024;486;95;81;72;8008Y;VILLENA;15;ALICANTE;20,4;15,8;11,3
03/03/2025;486;95;81;63;8008Y;VILLENA;0;ALICANTE;16,6;12,4;8,1
23/01/2017;486;95;82;64;8008Y;VILLENA;0;ALICANTE;9,7;5,4;1
21/12/2017;486;95;82;61;8008Y;VILLENA;0;ALICANTE;12,7;5,6;-1,4
09/02/2023;486;95;82;68;8008Y;VILLENA;2,4;ALICANTE;9,6;3,4;-2,7
19/09/2023;486;95;82;65;8008Y;VILLENA;1;ALICANTE;24,6;20;15,3
07/12/2015;486;95;83;69;8008Y;VILLENA;0;ALICANTE;15,4;10,9;6,4
07/04/2018;486;95;83;62;8008Y;VILLENA;12,2;ALICANTE;18,1;12,5;6,9
13/09/2019;486;95;83;72;8008Y;VILLENA;18,8;ALICANTE;24,2;20,6;17,1
03/12/2022;486;95;83;63;8008Y;VILLENA;2;ALICANTE;13,4;8,4;3,4
02/03/2026;486;95;83;68;8008Y;VILLENA;0;ALICANTE;14;8;1,9
11/09/2018;486;95;84;66;8008Y;VILLENA;0,2;ALICANTE;26,1;21,8;17,6
13/11/2018;486;95;84;69;8008Y;VILLENA;0;ALICANTE;18,5;14,9;11,3
28/05/2023;486;95;84;62;8008Y;VILLENA;0,8;ALICANTE;21,3;17;12,7
12/10/2025;486;95;84;72;8008Y;VILLENA;0;ALICANTE;22,1;18,4;14,6
24/02/2017;486;95;85;74;8008Y;VILLENA;0,2;ALICANTE;14,2;10,8;7,4
01/04/2019;486;95;86;72;8008Y;VILLENA;5;ALICANTE;15,9;12,7;9,5
17/02/2015;486;95;87;77;8008Y;VILLENA;4,8;ALICANTE;9,2;7,6;6,1
15/09/2019;486;95;87;76;8008Y;VILLENA;0;ALICANTE;24,2;21,7;19,2
18/03/2022;486;95;87;80;8008Y;VILLENA;1,6;ALICANTE;13,1;10,4;7,8
24/05/2023;486;95;87;74;8008Y;VILLENA;4,8;ALICANTE;18,6;15,2;11,7
06/12/2023;486;95;87;75;8008Y;VILLENA;0;ALICANTE;12,9;7,6;2,4
28/04/2017;486;95;88;81;8008Y;VILLENA;0,6;ALICANTE;10,3;8,2;6,2
18/10/2017;486;95;88;71;8008Y;VILLENA;7,8;ALICANTE;21,4;17,2;12,9
24/03/2022;486;95;88;81;8008Y;VILLENA;0;ALICANTE;14,2;12;9,8
05/11/2018;486;95;89;79;8008Y;VILLENA;1,2;ALICANTE;11,6;6,8;2,1
27/03/2020;486;95;90;84;8008Y;VILLENA;11;ALICANTE;7,2;6,1;5
19/03/2022;486;95;90;83;8008Y;VILLENA;1;ALICANTE;12,5;10,6;8,7
23/03/2022;486;95;90;82;8008Y;VILLENA;5,2;ALICANTE;10,1;9,2;8,4
10/10/2025;486;95;90;84;8008Y;VILLENA;9;ALICANTE;16,9;15,6;14,4
05/03/2026;486;95;90;81;8008Y;VILLENA;15,6;ALICANTE;11,7;9,7;7,7
20/03/2015;486;95;91;86;8008Y;VILLENA;1,2;ALICANTE;11,4;10,5;9,6
27/04/2017;486;95;91;83;8008Y;VILLENA;3,4;ALICANTE;13,5;10,6;7,8
27/02/2018;486;95;91;83;8008Y;VILLENA;5,8;ALICANTE;6,7;5,6;4,5
04/12/2019;486;95;91;85;8008Y;VILLENA;1,4;ALICANTE;9,9;8,2;6,5
18/02/2020;486;95;91;83;8008Y;VILLENA;0,6;ALICANTE;12,4;9,8;7,1
16/03/2020;486;95;91;86;8008Y;VILLENA;9,8;ALICANTE;12,2;8,7;5,2
29/04/2016;486;95;92;88;8008Y;VILLENA;2,6;ALICANTE;13;11,6;10,3
31/03/2019;486;95;92;72;8008Y;VILLENA;11,6;ALICANTE;11,8;9,6;7,5
07/01/2021;486;95;93;81;8008Y;VILLENA;6,6;ALICANTE;4,7;3;1,2
03/07/2021;486;96;39;16;8008Y;VILLENA;0;ALICANTE;37,9;25,8;13,8
29/04/2018;486;96;40;28;8008Y;VILLENA;0;ALICANTE;19,8;12,9;6
03/05/2016;486;96;41;16;8008Y;VILLENA;0;ALICANTE;24,3;13,2;2,2
21/07/2020;486;96;44;22;8008Y;VILLENA;0;ALICANTE;33,6;24,6;15,5
27/07/2015;486;96;45;18;8008Y;VILLENA;0;ALICANTE;40,4;29,2;18
23/08/2015;486;96;46;29;8008Y;VILLENA;0;ALICANTE;32;23,3;14,6
10/09/2025;486;96;46;27;8008Y;VILLENA;0;ALICANTE;30,5;21,8;13
16/05/2018;486;96;47;30;8008Y;VILLENA;0;ALICANTE;23,6;14,8;6
15/07/2015;486;96;49;22;8008Y;VILLENA;0;ALICANTE;34,6;24,7;14,8
12/05/2021;486;96;49;32;8008Y;VILLENA;0;ALICANTE;25,5;14,4;3,4
15/05/2021;486;96;49;25;8008Y;VILLENA;0;ALICANTE;32,2;19,4;6,7
31/03/2016;486;96;50;25;8008Y;VILLENA;0;ALICANTE;17,6;11,8;5,9
23/03/2023;486;96;50;27;8008Y;VILLENA;0;ALICANTE;25,8;13,8;1,8
19/04/2025;486;96;50;29;8008Y;VILLENA;0;ALICANTE;19,5;11,8;4,1
08/07/2017;486;96;51;28;8008Y;VILLENA;0;ALICANTE;33,4;25,2;17,1
16/05/2025;486;96;51;29;8008Y;VILLENA;0;ALICANTE;27;17,2;7,4
14/09/2017;486;96;52;22;8008Y;VILLENA;0;ALICANTE;34;21,7;9,4
12/09/2024;486;96;52;26;8008Y;VILLENA;0;ALICANTE;32,5;23,6;14,6
09/09/2017;486;96;53;23;8008Y;VILLENA;0;ALICANTE;28,3;22,6;16,8
01/07/2021;486;96;53;32;8008Y;VILLENA;0;ALICANTE;31,1;22,4;13,7
03/08/2021;486;96;53;28;8008Y;VILLENA;0;ALICANTE;31,7;21,8;11,8
14/05/2022;486;96;53;32;8008Y;VILLENA;0;ALICANTE;26,7;17,4;8,1
23/05/2015;486;96;54;31;8008Y;VILLENA;0;ALICANTE;24;14;3,9
20/05/2016;486;96;54;35;8008Y;VILLENA;0;ALICANTE;25,5;16,6;7,6
25/02/2019;486;96;54;24;8008Y;VILLENA;0;ALICANTE;18,4;7,8;-2,8
21/08/2021;486;96;54;32;8008Y;VILLENA;0;ALICANTE;33,3;24,4;15,5
28/01/2022;486;96;54;21;8008Y;VILLENA;0;ALICANTE;16,2;5,2;-5,8
01/01/2023;486;96;54;26;8008Y;VILLENA;0;ALICANTE;19,5;8,8;-1,8
18/07/2023;486;96;54;25;8008Y;VILLENA;0;ALICANTE;39;30;20,9
22/05/2018;486;96;55;32;8008Y;VILLENA;0;ALICANTE;27,1;18,1;9,1
13/07/2020;486;96;55;36;8008Y;VILLENA;0;ALICANTE;33,4;24,6;15,7
09/06/2021;486;96;55;38;8008Y;VILLENA;0;ALICANTE;31;21,2;11,4
24/06/2021;486;96;55;37;8008Y;VILLENA;0;ALICANTE;28,4;19,6;10,7
27/07/2021;486;96;55;38;8008Y;VILLENA;0;ALICANTE;32;22,5;13
14/02/2022;486;96;55;31;8008Y;VILLENA;0;ALICANTE;15,5;9,2;2,8
01/06/2017;486;96;56;33;8008Y;VILLENA;0;ALICANTE;28,9;19,6;10,4
27/05/2019;486;96;56;29;8008Y;VILLENA;0;ALICANTE;28,8;18,2;7,7
22/01/2025;486;96;56;26;8008Y;VILLENA;0;ALICANTE;21,3;11,8;2,4
18/07/2015;486;96;57;24;8008Y;VILLENA;0;ALICANTE;34,3;24,7;15,1
03/05/2020;486;96;57;36;8008Y;VILLENA;0;ALICANTE;28,2;18,7;9,2
22/05/2015;486;96;58;37;8008Y;VILLENA;0;ALICANTE;21,1;12,6;4
14/04/2016;486;96;58;32;8008Y;VILLENA;0;ALICANTE;23,6;13,4;3,1
12/05/2016;486;96;58;39;8008Y;VILLENA;0;ALICANTE;21,4;13,9;6,4
02/06/2017;486;96;58;28;8008Y;VILLENA;0;ALICANTE;30;20,2;10,3
05/07/2017;486;96;58;38;8008Y;VILLENA;0,2;ALICANTE;31,2;22,3;13,4
09/04/2018;486;96;58;30;8008Y;VILLENA;0;ALICANTE;16,7;9,6;2,4
18/04/2018;486;96;58;35;8008Y;VILLENA;0;ALICANTE;23,4;14;4,7
23/09/2018;486;96;58;29;8008Y;VILLENA;0;ALICANTE;33,4;23,6;13,9
08/05/2019;486;96;58;35;8008Y;VILLENA;0;ALICANTE;26,8;18,1;9,4
12/03/2022;486;96;58;38;8008Y;VILLENA;0;ALICANTE;16,8;11,4;6,1
11/05/2022;486;96;58;37;8008Y;VILLENA;0;ALICANTE;24,5;15;5,6
27/09/2025;486;96;58;21;8008Y;VILLENA;0;ALICANTE;31;19,2;7,5
20/04/2015;486;96;59;38;8008Y;VILLENA;0;ALICANTE;22,1;13,3;4,5
29/07/2015;486;96;59;20;8008Y;VILLENA;0,4;ALICANTE;37;27,8;18,5
30/04/2017;486;96;59;35;8008Y;VILLENA;0;ALICANTE;23,7;16,9;10,1
04/05/2017;486;96;59;36;8008Y;VILLENA;0;ALICANTE;25,1;14;2,9
28/11/2018;486;96;59;28;8008Y;VILLENA;0;ALICANTE;19,1;9,6;0,2
24/02/2020;486;96;59;21;8008Y;VILLENA;0;ALICANTE;24,4;11,2;-2
04/02/2024;486;96;59;23;8008Y;VILLENA;0;ALICANTE;20,8;9,1;-2,6
05/12/2024;486;96;59;39;8008Y;VILLENA;0;ALICANTE;18,9;10,1;1,3
26/08/2016;486;96;60;38;8008Y;VILLENA;0;ALICANTE;30,6;21,8;12,9
05/06/2017;486;96;60;28;8008Y;VILLENA;0;ALICANTE;27,3;19,3;11,3
14/05/2019;486;96;60;44;8008Y;VILLENA;0;ALICANTE;22,9;14;5,1
23/08/2019;486;96;60;33;8008Y;VILLENA;0;ALICANTE;29,8;21,4;12,9
18/06/2021;486;96;60;37;8008Y;VILLENA;0;ALICANTE;29,3;21,2;13,1
19/08/2022;486;96;60;39;8008Y;VILLENA;0;ALICANTE;31;22;13,1
05/09/2022;486;96;60;35;8008Y;VILLENA;0;ALICANTE;33,3;24,9;16,5
17/06/2024;486;96;60;38;8008Y;VILLENA;0;ALICANTE;29,6;21,8;14
02/08/2025;486;96;60;38;8008Y;VILLENA;0;ALICANTE;32,4;23,2;13,9
17/09/2025;486;96;60;30;8008Y;VILLENA;0;ALICANTE;32,7;22,8;13
18/04/2015;486;96;61;36;8008Y;VILLENA;0;ALICANTE;23,7;13,6;3,4
11/05/2016;486;96;61;40;8008Y;VILLENA;1;ALICANTE;20,6;14,6;8,7
11/10/2016;486;96;61;25;8008Y;VILLENA;0;ALICANTE;28,4;20,9;13,4
25/05/2019;486;96;61;47;8008Y;VILLENA;0;ALICANTE;21,4;16;10,6
31/08/2022;486;96;61;35;8008Y;VILLENA;0;ALICANTE;33,5;25,6;17,7
20/11/2023;486;96;61;31;8008Y;VILLENA;0;ALICANTE;25,3;13,4;1,6
27/01/2024;486;96;61;34;8008Y;VILLENA;0;ALICANTE;22,4;11,3;0,2
26/03/2024;486;96;61;47;8008Y;VILLENA;0,4;ALICANTE;12,1;9,4;6,6
16/08/2024;486;96;61;31;8008Y;VILLENA;0;ALICANTE;32,8;23,6;14,5
26/07/2025;486;96;61;41;8008Y;VILLENA;0;ALICANTE;30,3;21,6;13
16/04/2026;486;96;61;42;8008Y;VILLENA;0;ALICANTE;23,1;15;6,8
04/03/2015;486;96;62;25;8008Y;VILLENA;0;ALICANTE;22,1;13,8;5,5
24/04/2015;486;96;62;41;8008Y;VILLENA;0;ALICANTE;24,8;15;5,1
19/09/2016;486;96;62;24;8008Y;VILLENA;0;ALICANTE;29;18,8;8,6
11/02/2022;486;96;62;21;8008Y;VILLENA;0;ALICANTE;17,5;7,8;-2
01/03/2022;486;96;62;27;8008Y;VILLENA;0;ALICANTE;21,1;9;-3
07/07/2022;486;96;62;41;8008Y;VILLENA;0;ALICANTE;31,8;24;16,1
09/04/2023;486;96;62;31;8008Y;VILLENA;0;ALICANTE;26,6;13,8;1
06/10/2023;486;96;62;22;8008Y;VILLENA;0;ALICANTE;32,1;20,4;8,8
10/11/2025;486;96;62;31;8008Y;VILLENA;0;ALICANTE;21,6;11,2;0,9
15/04/2026;486;96;62;35;8008Y;VILLENA;0;ALICANTE;25,7;14,3;2,9
18/11/2016;486;96;63;37;8008Y;VILLENA;0;ALICANTE;21,7;10,2;-1,2
03/04/2017;486;96;63;31;8008Y;VILLENA;0;ALICANTE;19,8;9,8;-0,3
06/04/2017;486;96;63;32;8008Y;VILLENA;0;ALICANTE;19,8;10,8;1,8
27/05/2018;486;96;63;47;8008Y;VILLENA;0;ALICANTE;25,6;18,6;11,6
20/04/2020;486;96;63;48;8008Y;VILLENA;0,6;ALICANTE;21,2;14,8;8,4
02/10/2022;486;96;63;33;8008Y;VILLENA;0;ALICANTE;26,7;15,8;4,8
29/12/2022;486;96;63;36;8008Y;VILLENA;0;ALICANTE;18,5;7,6;-3,3
23/01/2025;486;96;63;40;8008Y;VILLENA;0;ALICANTE;21,1;10,5;-0,1
16/04/2015;486;96;64;37;8008Y;VILLENA;0;ALICANTE;23,1;15,8;8,4
12/09/2016;486;96;64;36;8008Y;VILLENA;0;ALICANTE;30,6;21,7;12,8
16/08/2017;486;96;64;37;8008Y;VILLENA;0;ALICANTE;34,4;26,7;19
20/11/2017;486;96;64;31;8008Y;VILLENA;0;ALICANTE;21,6;9,2;-3,3
22/09/2018;486;96;64;39;8008Y;VILLENA;0;ALICANTE;32,3;23,6;15
01/05/2019;486;96;64;46;8008Y;VILLENA;0;ALICANTE;20,4;14,6;8,7
28/01/2021;486;96;64;40;8008Y;VILLENA;0;ALICANTE;23,7;15,8;7,9
18/04/2022;486;96;64;45;8008Y;VILLENA;1;ALICANTE;22,5;14,4;6,4
16/11/2023;486;96;64;39;8008Y;VILLENA;0;ALICANTE;24,9;14;3,1
15/03/2025;486;96;64;41;8008Y;VILLENA;0;ALICANTE;12,9;6,7;0,5
18/09/2025;486;96;64;32;8008Y;VILLENA;0;ALICANTE;32,6;22,4;12,3
25/10/2025;486;96;64;34;8008Y;VILLENA;0;ALICANTE;29,4;20;10,6
25/03/2026;486;96;64;28;8008Y;VILLENA;0;ALICANTE;24,2;11,8;-0,7
28/04/2026;486;96;64;42;8008Y;VILLENA;0;ALICANTE;23,7;14,8;5,9
12/06/2015;486;96;65;33;8008Y;VILLENA;25,2;ALICANTE;29;21,2;13,4
13/06/2015;486;96;65;31;8008Y;VILLENA;6,8;ALICANTE;28;20,6;13,3
07/04/2017;486;96;65;37;8008Y;VILLENA;0;ALICANTE;19,6;10,4;1,2
09/11/2018;486;96;65;53;8008Y;VILLENA;0;ALICANTE;14,1;10,9;7,7
01/12/2018;486;96;65;43;8008Y;VILLENA;0;ALICANTE;15,8;7,4;-0,9
05/05/2019;486;96;65;38;8008Y;VILLENA;0;ALICANTE;22,4;14,3;6,2
28/08/2019;486;96;65;33;8008Y;VILLENA;0;ALICANTE;31,5;22;12,5
29/08/2019;486;96;65;39;8008Y;VILLENA;0;ALICANTE;31,2;22,9;14,6
28/04/2020;486;96;65;48;8008Y;VILLENA;0;ALICANTE;20,8;13,8;6,8
27/06/2022;486;96;65;45;8008Y;VILLENA;0,2;ALICANTE;29;21,1;13,2
23/10/2022;486;96;65;29;8008Y;VILLENA;0;ALICANTE;28,5;20,6;12,7
27/10/2022;486;96;65;26;8008Y;VILLENA;0;ALICANTE;28,6;17,3;6
18/02/2024;486;96;65;34;8008Y;VILLENA;0;ALICANTE;21,4;11,2;0,9
28/08/2024;486;96;65;37;8008Y;VILLENA;0;ALICANTE;32,7;25,5;18,3
12/09/2025;486;96;65;38;8008Y;VILLENA;0;ALICANTE;30,5;22,6;14,6
30/04/2026;486;96;65;37;8008Y;VILLENA;1,4;ALICANTE;27,6;18,7;9,8
17/11/2017;486;96;66;34;8008Y;VILLENA;0;ALICANTE;19,5;8,4;-2,8
12/01/2020;486;96;66;33;8008Y;VILLENA;0;ALICANTE;14,9;5;-4,9
17/02/2024;486;96;66;44;8008Y;VILLENA;0;ALICANTE;18;11,2;4,4
10/04/2016;486;96;67;43;8008Y;VILLENA;0;ALICANTE;19,8;10,6;1,5
10/09/2024;486;96;67;25;8008Y;VILLENA;0;ALICANTE;32,3;22,6;12,9
01/10/2024;486;96;67;38;8008Y;VILLENA;0;ALICANTE;29,3;19,3;9,3
24/01/2025;486;96;67;37;8008Y;VILLENA;0;ALICANTE;21,4;10,7;0
03/02/2025;486;96;67;45;8008Y;VILLENA;0;ALICANTE;14,3;5,2;-4
06/04/2016;486;96;68;54;8008Y;VILLENA;0;ALICANTE;17,6;13,4;9,3
10/09/2016;486;96;68;35;8008Y;VILLENA;0;ALICANTE;31,7;22,4;13,2
24/01/2018;486;96;68;44;8008Y;VILLENA;0;ALICANTE;18,5;7,7;-3,1
14/09/2018;486;96;68;44;8008Y;VILLENA;1;ALICANTE;29,8;21,5;13,2
20/09/2018;486;96;68;43;8008Y;VILLENA;0;ALICANTE;30,6;23,2;15,8
17/10/2018;486;96;68;51;8008Y;VILLENA;0;ALICANTE;21,9;15;8,1
10/04/2022;486;96;68;51;8008Y;VILLENA;0;ALICANTE;19,7;12,9;6,1
20/09/2022;486;96;68;36;8008Y;VILLENA;0;ALICANTE;29,1;20,2;11,2
15/10/2023;486;96;68;42;8008Y;VILLENA;0;ALICANTE;25,9;17,2;8,5
28/01/2024;486;96;68;41;8008Y;VILLENA;0;ALICANTE;20,9;9,6;-1,7
07/03/2024;486;96;68;35;8008Y;VILLENA;0;ALICANTE;16,9;8,6;0,4
14/09/2025;486;96;68;41;8008Y;VILLENA;0;ALICANTE;32,3;24,8;17,2
14/03/2016;486;96;69;50;8008Y;VILLENA;0;ALICANTE;14,9;7,4;-0,2
07/04/2020;486;96;69;44;8008Y;VILLENA;0;ALICANTE;19,5;13,1;6,7
12/04/2020;486;96;69;47;8008Y;VILLENA;12;ALICANTE;18,9;11,6;4,2
26/11/2021;486;96;69;53;8008Y;VILLENA;0;ALICANTE;12,2;6,2;0,3
13/01/2022;486;96;69;49;8008Y;VILLENA;0;ALICANTE;12,3;4,5;-3,3
28/09/2023;486;96;69;45;8008Y;VILLENA;0;ALICANTE;28,7;19,9;11,1
03/10/2023;486;96;69;37;8008Y;VILLENA;0;ALICANTE;30,6;20;9,5
26/11/2017;486;96;70;43;8008Y;VILLENA;0;ALICANTE;17,1;8,6;0,1
20/02/2019;486;96;70;45;8008Y;VILLENA;0;ALICANTE;15,6;7,4;-0,9
19/10/2019;486;96;70;42;8008Y;VILLENA;0;ALICANTE;25,9;16,2;6,4
18/11/2019;486;96;70;52;8008Y;VILLENA;0;ALICANTE;12,7;6,4;0
21/12/2019;486;96;70;46;8008Y;VILLENA;0;ALICANTE;21,5;16,5;11,5
02/05/2021;486;96;70;55;8008Y;VILLENA;0;ALICANTE;18,9;14,2;9,4
04/09/2021;486;96;70;44;8008Y;VILLENA;0;ALICANTE;30,5;24,2;17,8
19/09/2021;486;96;70;48;8008Y;VILLENA;0;ALICANTE;26,8;20,2;13,6
22/04/2022;486;96;70;50;8008Y;VILLENA;0,4;ALICANTE;16,3;9,6;2,9
27/11/2022;486;96;70;34;8008Y;VILLENA;0;ALICANTE;18,3;7,3;-3,7
29/09/2023;486;96;70;45;8008Y;VILLENA;0;ALICANTE;29,9;21,2;12,5
18/11/2024;486;96;70;37;8008Y;VILLENA;0;ALICANTE;24,3;15,8;7,2
28/02/2025;486;96;70;50;8008Y;VILLENA;0;ALICANTE;16;8,6;1,1
15/05/2025;486;96;70;44;8008Y;VILLENA;0;ALICANTE;21,4;15;8,6
12/11/2025;486;96;70;33;8008Y;VILLENA;0;ALICANTE;24;11,4;-1,1
21/01/2015;486;96;71;51;8008Y;VILLENA;0;ALICANTE;9,4;2,6;-4,2
21/01/2016;486;96;71;53;8008Y;VILLENA;0;ALICANTE;14,2;6,8;-0,5
16/10/2017;486;96;71;41;8008Y;VILLENA;0;ALICANTE;26;18;10,1
12/02/2019;486;96;71;43;8008Y;VILLENA;0;ALICANTE;14,9;6,2;-2,5
21/02/2019;486;96;71;45;8008Y;VILLENA;0;ALICANTE;16,1;8,3;0,5
03/04/2020;486;96;71;50;8008Y;VILLENA;0;ALICANTE;17,4;11,4;5,5
20/09/2021;486;96;71;48;8008Y;VILLENA;21,2;ALICANTE;27,2;19;10,9
14/10/2015;486;96;72;40;8008Y;VILLENA;0,2;ALICANTE;22,2;15,8;9,5
12/03/2016;486;96;72;46;8008Y;VILLENA;0;ALICANTE;14,5;6,5;-1,5
17/10/2021;486;96;72;38;8008Y;VILLENA;0;ALICANTE;24,9;19,6;14,2
19/10/2021;486;96;72;48;8008Y;VILLENA;0;ALICANTE;23,7;16,4;9,2
08/02/2022;486;96;72;53;8008Y;VILLENA;0;ALICANTE;15;5,6;-3,7
25/09/2022;486;96;72;60;8008Y;VILLENA;0;ALICANTE;23,3;17,8;12,3
07/09/2023;486;96;72;45;8008Y;VILLENA;0;ALICANTE;29,7;22,4;15,2
18/02/2025;486;96;72;54;8008Y;VILLENA;0;ALICANTE;18,3;9,8;1,3
02/10/2025;486;96;72;48;8008Y;VILLENA;0;ALICANTE;26,1;17,8;9,4
07/04/2016;486;96;73;52;8008Y;VILLENA;0,2;ALICANTE;20,2;13,4;6,7
10/10/2017;486;96;73;46;8008Y;VILLENA;0,2;ALICANTE;26,5;19,2;11,9
11/01/2020;486;96;73;44;8008Y;VILLENA;0;ALICANTE;13,2;5,3;-2,6
06/04/2022;486;96;73;57;8008Y;VILLENA;0;ALICANTE;14,4;8,4;2,3
17/10/2022;486;96;73;42;8008Y;VILLENA;0;ALICANTE;27,5;19,8;12
19/10/2022;486;96;73;38;8008Y;VILLENA;0;ALICANTE;28,6;21,4;14,1
13/11/2023;486;96;73;52;8008Y;VILLENA;0;ALICANTE;24,2;16,6;8,9
18/10/2025;486;96;73;45;8008Y;VILLENA;0;ALICANTE;24,1;16,4;8,8
27/03/2026;486;96;73;44;8008Y;VILLENA;0;ALICANTE;17,3;8,2;-0,9
20/12/2015;486;96;74;41;8008Y;VILLENA;0;ALICANTE;19,3;8,5;-2,3
28/03/2017;486;96;74;38;8008Y;VILLENA;0;ALICANTE;21;11,6;2,1
05/05/2017;486;96;74;52;8008Y;VILLENA;0;ALICANTE;23,5;16,8;10
25/12/2018;486;96;74;41;8008Y;VILLENA;0;ALICANTE;16,1;6,5;-3,1
26/02/2021;486;96;74;56;8008Y;VILLENA;0;ALICANTE;16,5;10;3,5
09/10/2021;486;96;74;49;8008Y;VILLENA;0;ALICANTE;24,8;18,7;12,6
30/08/2022;486;96;74;38;8008Y;VILLENA;2;ALICANTE;34,3;25,8;17,2
13/06/2023;486;96;74;41;8008Y;VILLENA;2;ALICANTE;29,1;21,6;14
